,dialogue_id,dialogue_turn,text,annotation,multi_labels,Elicit-Pref,No-Need,Non-strategic,Other-Need,Promote-coordination,Self-Need,Showing-Empathy,Small-talk,UV-Part,Vouch-Fair,tr_translate
1802,164,7,Excellent,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Harika
1803,164,8,Thanks for coming along!  I'm glad we are going to have plenty of supplies.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Geldiğin için teşekkürler!
1804,164,9,Great,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Harika
1805,165,0,TO THE FOOD DEAL IN THE HIGH PIRORITY COMPLEX COMPOUND AND THE WATER IN THE MEDIUM COMPOUND AND THE FIREWOOD IS THE LOW COMPOUND,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Yüksek güzellik kompleksiyonu ve MEDIUM'deki sıkıştıkları ve sıkıştıkları sıkıştır.
1806,165,1,I want all the firewood and all the water please. 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Bütün yağmayı ve tüm suyı lütfen istiyorum.
1807,165,2,OK ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Tamam.
1808,165,3,Thank you very much. I am anemic so it helps to have all the firewood to keep warm.🙂,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,Çok teşekkür ederim.
1809,165,4,OK NO MENTION AND WHY YOU WANT FOOD,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,"Tamam, yok ve neden yemek istiyorsun?"
1810,165,5,I tend to eat more food when I am active outside. I drink more water too because I don't want to get dehydrated.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,Dışarıda aktif olduğumda daha fazla yemek yemek istiyorum.
1811,165,6,OH OK ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Tamam.
1812,165,7,Do you have reasons for wanting food?,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,Yemek istemeye nedeniniz var mı?
1813,165,8,FOOD IS GIVE TO THE MORE ENERGY ,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,Yemek daha fazla enerjiye verilir.
1814,165,9,Oh Ok. Well I'm glad this works out well for both of us! Thank you so much!,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Şimdi bu ikimiz için iyi çalışıyor.
1815,165,10,good study,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,İyi eğitim
1816,166,0,What is it that you really need on this camping trip?,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,Bu kamp yolcusu gerçekten neye ihtiyacın var?
1817,166,1,"I really need some more food. I only have the basics, and I'm afraid it's not going to be enough. What about yourself?","Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0,"Gerçekten daha fazla yemek ihtiyacım var, sadece temellerim var ve bunun yeterli olacağını korkuyorum."
1818,166,2,I really need water because I take medication that requires drinking a lot of water. The firewood I dont need to much off and I need very little food as I am dieting. lol 🙂,"Self-Need,No-Need","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,1,0,0,0,1,0,0,0,0,Gerçekten suya ihtiyacım var çünkü çok su içmeye ihtiyacım var.
1819,166,3,"I totally understand that. And it's pretty important, lol ",Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0,Bunu tamamen anlıyorum ve bu çok önemli.
1820,166,4,It sure is..So how much food do you need for the trip? Do you need firewood to cook the food? Thank you for understanding my issues. 🙂,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,Kesinlikle öyle..Böylece yolculuk için ne kadar yemek ihtiyacınız var? Yemek yemek için yağma ihtiyacınız var mı? Sorunlarıma anladığınız için teşekkürler.
1821,166,5,"I definitely need the food the most. I'm definitely not a ""hunter"", so if I were to run out, I'd be in pretty sad shape. I do need the firewood for both cooking, and keeping warm. It gets cold at night where we're going. How about youself?","Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0,"Eğer çıkacaksam, eğer üzülü bir şekilde olsaydım, ikisine yemek için sıcak ve sıcak durmak için ihtiyacım var, gece gideceğiz gece soğuk olacak."
1822,166,6,"Well since we were already given a few supplies before this deal, I was wondering if you could give me all 3 water, and I could give you all the firewood and 2 of the food packages. I only say all the water because we already have some and my medical condition sucks. lol I wish we could camp together! we seem to be a good match. lol! 🙂","UV-Part,Self-Need,Small-talk","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",0,0,0,0,0,1,0,1,1,0,"Bu anlaşmadan önce birkaç sağlık verildiğimizden sonra, bana 3 su verebilir misin, ve size bütün oğlu ve 2 yemek paketleri verebilirim. sadece tüm suyı söylüyorum çünkü zaten bir şeyimiz var ve tıbbim durumımız var."
1823,166,7,"I wish that too 🙂 And I 100 percent understand the need for water, but I don't know if I can go with only what I have so far. What if I only took 1 water, and you take 2? I hate to take any because I do understand you need it, but I really can't go without any  ☹️","Showing-Empathy,Self-Need,Small-talk","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0,0,0,0,0,1,1,1,0,0,Öyle de bunu ve 100 yüzde su gerektiğini anladım ama bu kadar olanlarımla gidebileceğimi bilmiyorum.
1824,166,8,"Ahhh you are so nice. I like you! Yes I would agree to giving the one water, but then could you have have 2 firewood instead of all of it. and then you can have 2 food packages. that way I dont have to forage all day in the forest for wood! Camping is supposed to be fun not full of work. ha! 🙂 Did you understand that? I am starting to confuse myself. lol!","Self-Need,Small-talk","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0,"Evet, bir su vermeye kabul ederim ama bunun yerine 2 alık alabilirsiniz ve sonra 2 yemek paketleri alabilirsiniz. böylece bütün günü ağaç için ormanda çıkmam gerek yok! Kampın işle dolu olmak zorundadır. ha! Bunu anladın mı? Ben kendimi karıştırmaya başladım. lol!"
1825,166,9,"You're making my day 🙂 So let me get this right, just to be sure. I'll take 2 food, you take 1 food. I take 2 firewood, and you take one. I take one water, and you take the other 2? Do I have that right, lol?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Ben de iki yemek alacağım, 1 yemek alacağım."
1826,167,0,hello!,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Merhaba!
1827,167,1,Hi how are you today? ,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Bugün nasılsın?
1828,167,2,am fine and you?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,İyiyim ve sen misin?
1829,167,3,I am good. Do you have any preferences on which items you would like most?,"Small-talk,Elicit-Pref","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0,"İyiyim, en çok istediğin öğelerin bir tercihleriniz var mı?"
1830,167,4,yes i really need a high amount of water and food.i have firewood in excess,"Self-Need,No-Need","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,1,0,0,0,1,0,0,0,0,Evet gerçekten yüksek su ve yemek ihtiyacım var.
1831,167,5,I as well would need some extra food and water. I have a large family and they eat a ton. 3 kids...,Other-Need,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0,0,Aynı zamanda büyük bir ailem var ve 3 çocuk bir ton yemektir.
1832,167,6,ohh that's would be really difficult.However we can still sort things out,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,Bu gerçekten zor olabilir. Hala şeyleri düzeltebiliriz.
1833,167,7,"That is great to hear!🙂 How about you take 2 food, 2 water and 0 firewood? What do you think?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"İki yemek, 2 su ve 0 çift alıyorsun? Ne düşünüyorsun?"
1834,167,8,uhm.how about i have 3 water 2 foods and zero firewood?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Nasıl 3 su 2 yemeğim ve sıfır yağmamı var?
1835,167,9,Are you willing to budge on one water for me? I have 5 people in my group and they really could use one package of water. It is hot out nowadays. ,"Promote-coordination,Other-Need","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0,0,0,1,1,0,0,0,0,0,Grupımda 5 kişi var ve gerçekten bir paket su kullanabilirler.
1836,167,10,If i gveyou one then you have to spare me all water food with 2 water deal?,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,"Eğer sana bir tane çıkarsam, iki su anlaşmasıyla beni bütün su yemekleri kurtarmalısın?"
1837,167,11,"So you will take 2 water and 2 food? If that is the case, deal.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,İki su ve 2 yemek alacaksın?
1838,167,12,i said if am going to spare you a water then i will have 2 waters and 3 foods and no firewood,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,Eğer sizi bir su koruyacağınızda iki su ve 3 yemek ve ağaç olmadığını söyledim.
1839,167,13,Fine take all the water. I will take one food and all the firewood.☹️,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"İyi suyı al, bir yemek ve bütün oğlunu alacağım."
1840,168,0,Hey there!,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Hey orada!
1841,168,1,Hi! What are your preferences? ,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,"Merhaba, senin tercihleriniz nedir?"
1842,168,2,Food is of the highest preference for me! I am a diabetic and always need to be able to eat if I'm experiencing a low! How about you?,"Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0,"Yemek benim için en büyük tercihdir, diabetik olduğum ve aşağı bir yemek istediğimde her zaman yemek lazım."
1843,168,3,"Food is also my highest preference, followed by firewood, with water being the lowest. I don't have a medical condition that needs food so I can give you 2 units if I can have 1?","Showing-Empathy,No-Need","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,1,0,0,0,0,1,0,0,0,"Yemek ayrıca en yüksek tercih olduğumdır, oğlunun arkasında, su en en en en aşağı."
1844,168,4,That would be great if you could! ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Eğer iyi olurdu!
1845,168,5,I can do that! What's your next highest priority? I would prefer 2 firewood as I need to be warm at all times and plan to camp in the cooler weather,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,Her zaman sıcak olmak ve daha iyi havada kamp yapmayı planladım.
1846,168,6,I can easily give you two firewood! One should be more than enough for me. Especially since you helped me out with the food!,"No-Need,Promote-coordination","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0,1,0,0,1,0,0,0,0,0,Size kolayca iki yumurta verebilirim! Biri bana yemekle yardım ettiğinizden sonra.
1847,168,7,I would appreciate that! How do you feel about water?  I would like at least one water.,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,En azından bir su isterim.
1848,168,8,I would be more than happy to give you an extra water as well for helping me with the food!,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,Sana yemekle yardım etmek için daha fazla bir su vermekten çok mutlu olabilirim!
1849,168,9,I would appreciate that! ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Bunu teşekkür ederim!
1850,168,10,"ok awesome, do we  have a deal then? ",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,İyi bir anlaşmamız var mı?
1851,169,0,Hello,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Merhaba.
1852,169,1,Hello! How are you doing today?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Bugün nasılsın?
1853,169,2,I am doing great,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Çok iyiyim.
1854,169,3,"Great! For our camping trip, I would love to take all the water and firewood. You can have all the food. ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Kamp yolculuklarımız için bütün su ve ağaç almak isterdim, bütün yemekleri alabilirsin."
1855,169,4,"I really need the firewood,  It gets very very cold at night where I go camping.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,"Gerçekten oğluna ihtiyacım var, kampa gittiğim gecede çok soğuk olacak."
1856,169,5,I really needed firewood also.  I have brought my whole family camping which includes my 2 and 3 year old.  They really need to stay warm,"Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0,İki ve üç yaşında olan bütün ailemi getirdim. Gerçekten sıcak kalmak zorundaydılar.
1857,169,6,"I am just going to walk away,  I can't have my family freeze","Other-Need,Self-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0,"Sadece yürüyeceğim, ailemi sıkmayacağım."
1858,169,7,"I do not want my family to freeze either but walking away doesn't benefit either of us. How about I take the water and 2 firewoods, you have the rest","Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0,Ailemi çıkmanı istemiyorum ama çıkmamızdan hiçbirimizde faydalı değil.
1859,169,8,"No deal, I need at least 2 firewood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Anlaşma yok, en azından iki avuç ihtiyacım var."
1860,169,9,"Ok, I can agree to 2 firewood but I will have to take all the food and water to compensate",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"Tamam, 2 ateşle kabul edebilirim ama eminlik için bütün yemek ve suyı almalıyım."
1861,169,10,"I am walking away, completely unfair",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"Ben dışarı çıkıyorum, tamamen adaletliyim."
1862,169,11,You haven't offered anything and walking away means you get nothing so that doesn't seem like an option,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Hiçbir şey teklifi teklif etmedin ve gitmek istediğin bir seçenek gibi olmadığını söyledi.
1863,169,12,"You can have ALL the water, and 1 firewood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Bütün suyı ve 1 avuç alabilirsin.
1864,169,13,"If you want two firewoods, i will need some of the food.  My family maybe cold, we can't be cold and hungry.  I need at least 1 food ","Vouch-Fair,Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",0,0,0,1,0,1,0,0,0,1,"Ailem soğuk olabilir ve açlık olamazsın, en azından bir yemek ihtiyacım var."
1865,170,0,"Hi, I'm hoping we can come to a nice deal. 🙂 I'm most interested in firewood, because it always helps to have extra if your fire goes out.","Promote-coordination,Self-Need","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,1,1,0,0,0,0,"Merhaba, güzel bir anlaşmamız için umuyorum."
1866,170,1,"That makes sense. I'm also interested in firewood, but have a great need for water due to the current weather. ","Showing-Empathy,Self-Need","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",0,0,0,0,0,1,1,0,0,0,"Bu anlamlıdır, ayrıca oğluna ilgileniyorum ama şimdi hava yüzünden suya ihtiyacım var."
1867,170,2,"That makes sense. How about we start out with I get 3 firewood, and you get 3 waters?",Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0,"Bu anlamlıdır, 3 ateş alacağımız ve 3 su almamız gerekiyor?"
1868,170,3,"Great idea, that works for me. 🙂",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Harika fikir, bu benim için çalışıyor."
1869,170,4,"Okay, let's do that, and then split the food. Since there are only 3, do you want to flip a coin to see who gets 2 of those?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Tamam, bunu yapalım, sonra yemekleri bölüyoruz. 3'ler vardır, çünkü bunların ikisine kim aldığını görmek için bir parayı dönmek ister misin?"
1870,170,5,"That sounds fair, how much food do you feel you need? ",Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,"Bu adil görünüyor, ne kadar yemek istediğini hissediyorsun?"
1871,170,6,I would prefer 2 because it's really easy to underestimate how much I could need.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,2'i tercih ederim çünkü ne kadar ihtiyacım var.
1872,170,7,"That's fine, I'll take 1. I think I have enough with what was originally given. ",No-Need,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0,Bence ilk verilen şeylerle yeterli var.
1873,170,8,"Sounds good! So I get 3 firewood, 2 food, 0 water; you get 0 firewood, 1 food, 3 water?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"O yüzden 3 ıslak, 2 yemek, 0 su, 1 yemek, 3 su alıyorsun?"
1874,170,9,That's sounds right. Thanks 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Bu doğru görünüyor, teşekkürler."
1875,170,10,"Cool, I",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Güzel, ben."
1876,171,0,Hello there. I do not have a large family so i will give up on the food but i do have a medical condition where i have trouble regulating my temperature and need lots of fluids,"No-Need,Self-Need","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,1,0,0,0,1,0,0,0,0,"Merhaba, büyük bir ailem yok bu yüzden yemekte bırakacağım ama sıcaklığımı düzeltmeye ve çok suya ihtiyacım var."
1877,171,1,"Okay, I need firewood to stay warm and cook food. I'm willing to give up some water for more firewood.","Self-Need,Promote-coordination","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,1,1,0,0,0,0,"Tamam, sıcak kalmak ve yemek yemek yemek istiyorum."
1878,171,2,Unfortunately i need the firewood. My body has trouble maintaining heat. I need as much as i can get ☹️,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,Çünkü benim bedenim sıcaklığı saklamak zorundadır.
1879,171,3,"Okay, well if you need water and firewood, that only leaves food. If you can part with extra food, here's what I'm proposing",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Eğer su ve yağma ihtiyacınız varsa, bu sadece yemek bırakır."
1880,171,4,Yes you can definitely have all the food. Maybe 2 firewoods and 2 waters for me?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Evet, kesinlikle bütün yemekleri alabilirsin."
1881,171,5,Sounds good to me.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Benim için iyi geliyor.
1882,171,6,Ok great would it be ok if we have 1 of the foods?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Eğer yemeklerden birimiz varsa iyi olur mu?
1883,171,7,That's fine,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Sorun değil.
1884,171,8,Great🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Harika
1885,171,9,"Okay, I'll try to submit the deal",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Tamam, anlaşmayı göndermeye çalışacağım."
1886,172,0,Hello! I am looking forward to the camping trip but could use a few more supplies!,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,"Merhaba, kamp seyahatını bekleyeceğim ama birkaç şeyler daha kullanabilirim!"
1887,172,1,"hello, me too, i guess we can share",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,"Merhaba, benim de, sanırım paylaşabiliriz."
1888,172,2,"Sounds good, I need food the most, what is your most needed item?",Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0,"İyi görünüyor, en iyi yemek ihtiyacım var, en ihtiyacın nedir?"
1889,172,3,my item is food too.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Benim de yemek.
1890,172,4,"Ok, other than food I could use some firewood. Maybe you could take 2 food and I could take 2 firewood?",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,"Tamam, yemek dışında bir şey kullanabilirim, belki de iki yemek alabilirsin ve iki oğlu alabilir miyim?"
1891,172,5,"sure, but i will get what then?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Eminim, ama o zaman ne alacağım?"
1892,172,6,"How about you take 2 food, 1 firewood, and 1 water?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"İki yiyecek, 1 boyu ve 1 su almak ister misin?"
1893,172,7,"no it is not enough for me, i need more water",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,"Hayır, bana yeterli değil, daha fazla suya ihtiyacım var."
1894,172,8,"How about you take 1 food, 1 firewood, and 2 water?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Ya 1 yemek, 1 boyu ve 2 su alıyorsun?"
1895,172,9,2 food 2 water and 1 firewood will be good,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,2 yemek 2 su ve 1 yağma iyi olacak.
1896,172,10,"I could agree to you taking 2 food, 2 water, and 0 firewood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"İki yemek, 2 su ve 0 avuç almak için kabul edebilirim."
1897,173,0,hello,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Merhaba.
1898,173,1,Hello there,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,Merhaba orada.
1899,173,2,how is your day going?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0,Günün nasıl gidiyor?
1900,173,3,So far so good.  What are your plans for your camping trip?,"Small-talk,Elicit-Pref","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0,Şimdiye kamp seyahatınızın planlarınız nedir?
1901,173,4,"yes i guess you too. i will need more supplies like 3 foods, 2 firewood and1 water",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0,"Evet, sanırım seni de. 3 yemek, 2 yağma ve 1 su gibi daha fazla sağlama ihtiyacım var."
1902,173,5,"I have not really camped before so I am looking for as many supplies as possible.  What about I get 3 food, 3 firewood, and 1 water. ",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,"Önce kamp yapmamıştım bu yüzden mümkün kadar çoğu bir şey arıyorum. 3 yemek, 3 alık ve 1 su alacağım."
1903,173,6,"funnny you but no. so what else will i be left with if i give you those. okay let say i get 2 food, 2 firewood and 1 water.",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1,"Seni ama hayır, eğer sana bunları verirsem başka ne kalacağım."
1904,173,7,"I am really bad at cooking so will probably need an extra good just because I'll ruin one of the 3.  Plus Im bringing 2 dogs they can eat the bad food I make 😮  I dont plan on hiking much so how bought I keep all 3 foods, and you keep all 3 waters and we can split the firewood.  2 for me, 1 for you. Great deal!","Self-Need,Other-Need,No-Need","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,1,0,1,0,1,0,0,0,0,"Yemek için çok kötü bir iyi bir ihtiyacım olabilir, çünkü 3'den birini yok edeceğim."
1905,173,8,"i too i am bad at cooking and i will spend a longer time in the woods so i will need atleast 2 foods, 2 firewood and 1 water",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,"Ben de yemekte kötüyim ve ormanda uzun zaman geçireceğim bu yüzden 2 yemek, 2 yağma ve 1 suya ihtiyacım var."
1906,173,9,"But I have more mouths to feed here so I will give you one of the foods, but then need 2 firewood and then take back 1 of the waters.  ","Other-Need,Self-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0,"Ama burada yemek için bir ağzım var bu yüzden size bir yemek vereceğim, ama sonra 2 alık ihtiyacı var ve sonra sulardan 1'i geri al."
1907,173,10,your dogs could probably hunt for something for you guys. and i would be in the would for a very long time ,"UV-Part,Self-Need","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,0,0,1,0,0,1,0,Köpekleriniz muhtemelen sizin için bir şeyler arayabilecek ve ben çok uzun zaman içinde olabilirim.
